user_id,artistname,trackname,playlistname,id,artists,key,danceability,liveness,valence,year,acousticness,duration_ms,energy,explicit,instrumentalness,loudness,mode,popularity,speechiness,tempo,release_date
9cc0cfd4d7d7885102480dd99e7a90d6,Elvis Costello,(The Angels Wanna Wear My) Red Shoes,HARD ROCK 2010,0GmLrYUBXDC5vti77zBZfJ,Elvis Costello,4,0.577,0.226,0.901,1977,0.0556,167680,0.636,0,0.00016,-9.825,1,38,0.0491,134.768,1977-07-22
9cc0cfd4d7d7885102480dd99e7a90d6,Elvis Costello & The Attractions,"(What's So Funny 'Bout) Peace, Love And Understanding",HARD ROCK 2010,77XzsYwTkvLoveW01Lanrk,Elvis Costello & The Attractions,7,0.381,0.321,0.368,2020,0.000466,211630,0.918,0,0.0511,-9.451,1,39,0.0803,142.34,2020-11-06
9cc0cfd4d7d7885102480dd99e7a90d6,Elvis Costello & The Attractions,Accidents Will Happen,HARD ROCK 2010,2Rv3hGdKSLeX30V55asE3s,Elvis Costello & The Attractions,0,0.608,0.285,0.736,1979,0.0441,181720,0.597,0,0.00342,-11.115,1,36,0.0276,120.077,1979-01-05
9cc0cfd4d7d7885102480dd99e7a90d6,Elvis Costello,Alison,HARD ROCK 2010,1v98rfd0an913AzHvMNG8a,Elvis Costello,1,0.557,0.112,0.377,1977,0.739,204533,0.32,0,3.99e-05,-10.792,0,52,0.0438,176.647,1977-07-22
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,All Be Okay,HARD ROCK 2010,6wM5ZSUB7RMr7zYfGiO6d9,Lissie,3,0.582,0.0974,0.533,2021,0.028,250069,0.643,0,0,-6.047,1,6,0.0309,122.084,2021-06-04
9cc0cfd4d7d7885102480dd99e7a90d6,Paul McCartney,Band On The Run,HARD ROCK 2010,1H4idkmruFoJBg1DvUv2tY,"Paul McCartney, Wings",7,0.479,0.111,0.669,1973,0.0823,313027,0.601,0,0.00141,-8.806,1,71,0.0319,124.966,1973-12-05
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,Beautiful,HARD ROCK 2010,1Jnd4IAs3TlNjRWMADsKOL,Joe Echo,4,0.428,0.0809,0.2,2010,0.888,213200,0.279,0,1.66e-05,-12.862,0,0,0.0291,139.057,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,The Breakers,Dance The Go-Go,HARD ROCK 2010,1TFvopXPOS0UNq4izvO5hG,The Breakers,10,0.471,0.347,0.684,2006,0.0301,150760,0.91,0,0,-2.472,1,4,0.0648,112.293,2006-01-23
9cc0cfd4d7d7885102480dd99e7a90d6,Paul McCartney,Dance Tonight,HARD ROCK 2010,6VuK9CShxAcQn2I85wH0tU,Paul McCartney,5,0.531,0.161,0.926,2007,0.0823,174933,0.891,0,0.00551,-2.539,1,34,0.0431,170.973,2007-06-04
9cc0cfd4d7d7885102480dd99e7a90d6,The Coronas,Decision Time,HARD ROCK 2010,2XBKnjY1qKZK0OhAvOLKNj,The Coronas,2,0.508,0.113,0.447,2007,0.0153,209387,0.471,0,1.79e-05,-8.645,1,9,0.0303,141.063,2007-10-05
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Don't Dream It's Over,HARD ROCK 2010,1EZ4lVRvJZ774MFI69lod2,Crowded House,8,0.501,0.18,0.726,1986,0.708,194948,0.684,0,1.97e-06,-8.189,1,25,0.0505,82.643,1986-08-01
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,Everywhere I Go,HARD ROCK 2010,5hXwcpcrIZpB0xaffSPxDh,Lissie,7,0.448,0.0946,0.151,2010,0.87,248160,0.184,0,0,-10.443,1,40,0.0338,93.425,2010-06-21
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Fall At Your Feet,HARD ROCK 2010,1Yc2k9b9PNZSB6P5S53SPC,Crowded House,0,0.65,0.102,0.561,1991,0.457,198800,0.371,0,0.0116,-13.623,0,61,0.026,102.583,1991-06-24
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Four Seasons In One Day,HARD ROCK 2010,7sDHD9tCtnPqGNTRHy0kSR,Crowded House,7,0.517,0.0863,0.492,1991,0.816,170160,0.261,0,0.000163,-17.196,1,55,0.0263,89.221,1991-06-24
9cc0cfd4d7d7885102480dd99e7a90d6,The Breakers,Get Lost Get High Get Sick,HARD ROCK 2010,47TsDsPu1xdPtlKw9RPZA9,The Breakers,4,0.461,0.299,0.832,2006,0.00171,156573,0.87,0,2.95e-05,-3.022,1,0,0.0302,97.375,2006-01-23
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,Goodtimes,HARD ROCK 2010,6AEPy6IUXYzUQqSRoJBW2E,Cocktail Slippers,7,0.396,0.106,0.574,2002,0.0016,156373,0.962,0,0,-3.672,1,0,0.0512,143.153,2002-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,"Crosby, Stills & Nash",Helplessly Hoping,HARD ROCK 2010,1UKobFsdqNXQb8OthimCKe,"Crosby, Stills & Nash",7,0.483,0.111,0.423,1969,0.914,157893,0.159,0,0,-13.648,1,65,0.0353,146.721,1969-05-29
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,Here Before,HARD ROCK 2010,3gAmeBaAQHwk1IaljTDRnZ,Lissie,9,0.407,0.0882,0.0703,2009,0.376,315880,0.316,0,7.33e-05,-9.728,0,14,0.0305,88.4,2009
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,Here We Go,HARD ROCK 2010,71v9m38Xw1M4pvpoB9IzZs,Cocktail Slippers,4,0.333,0.386,0.571,2002,0.000207,159360,0.941,0,3.18e-06,-3.238,0,1,0.0481,115.281,2002-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Tiffany Page,I Am The Blaze,HARD ROCK 2010,26gTaOHnw4l3gJhAw7kOlU,Tiffany Page,1,0.172,0.0738,0.0763,2020,0.148,312111,0.669,0,0.00156,-6.005,1,0,0.0396,146.912,2020-07-17
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,I Don't Believe You,HARD ROCK 2010,6SsIagT1AV1Ph13LWak7KO,The Len Price 3,10,0.368,0.194,0.952,2010,0.00494,140160,0.952,0,0.000413,-4.168,1,1,0.0405,157.648,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,If You Live Round Here,HARD ROCK 2010,2kerASM1Nsx1yV2GpoMFaK,The Len Price 3,2,0.439,0.0944,0.893,2010,0.0609,129013,0.81,0,0,-3.82,0,0,0.0363,146.227,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,In Sleep,HARD ROCK 2010,0tjvTjMnsDNfVfa8eGemBL,Lissie,1,0.625,0.189,0.709,2010,0.000922,296973,0.834,0,2.76e-06,-5.727,0,36,0.0356,133.017,2010-06-21
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,In The City,HARD ROCK 2010,0XZ7l38k22XKQiRod89hnN,Cocktail Slippers,0,0.405,0.535,0.708,2009,0.00313,180587,0.91,0,3.72e-06,-3.474,1,3,0.045,145.722,2009-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,In You Are All The Stories,HARD ROCK 2010,1QEEP4pxTVpHaGJUxWp9n4,Joe Echo,8,0.515,0.336,0.837,2010,0.283,181333,0.9,0,0,-4.846,1,0,0.0713,75.008,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,Keep Your Eyes On Me,HARD ROCK 2010,7CeYcEvStxgcP5MwExw96u,The Len Price 3,2,0.362,0.304,0.937,2010,3.58e-05,186853,0.905,0,0.000101,-3.58,1,2,0.0315,145.088,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,Lie To Me,HARD ROCK 2010,0KnPzAoMHgOVsHprXfbY5D,Joe Echo,0,0.678,0.143,0.79,2010,0.324,241200,0.784,0,0,-6.145,0,1,0.0317,103.982,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,Little Lovin',HARD ROCK 2010,78VktjfUlaQNEMShMyvB6Y,Lissie,4,0.599,0.122,0.378,2010,0.557,268960,0.712,0,0.00102,-6.556,0,35,0.0487,116.047,2010-06-21
9cc0cfd4d7d7885102480dd99e7a90d6,Paul McCartney,Live And Let Die,HARD ROCK 2010,2cHbN7OosXb4pA20G9Jcyg,"Paul McCartney, Wings",7,0.388,0.221,0.223,1987,0.229,191493,0.41,0,0.00027,-13.285,1,47,0.0565,154.24,1987-11-02
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,Man Who Used To Be,HARD ROCK 2010,47lzcDQ04jKISqD6GA0CW3,The Len Price 3,9,0.264,0.355,0.707,2010,6.44e-05,143400,0.912,0,3.49e-05,-3.67,1,1,0.0805,169.183,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,Mastermind,HARD ROCK 2010,3w5P9jBKhRQ6uM3zYyrRNg,Cocktail Slippers,2,0.346,0.119,0.455,2007,5.17e-05,180187,0.816,0,0.00277,-4.684,1,1,0.046,147.541,2007-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Nobody Wants To,HARD ROCK 2010,7J7xhnkYUsGIkF3qAgKOq1,Crowded House,1,0.372,0.106,0.493,2007,0.591,249767,0.551,0,0.00225,-7.549,1,14,0.025,173.873,2007-07-02
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Not The Girl You Think You Are,HARD ROCK 2010,2u14869ZyO0PPx3yVec3Sw,Crowded House,4,0.553,0.106,0.292,2010,0.819,250630,0.365,0,1.23e-05,-11.34,1,35,0.0241,93.87,2010-10-15
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,Oh Mississippi,HARD ROCK 2010,2Vj3MrmcWuZk6S2Sa5SSef,Lissie,3,0.359,0.115,0.23,2010,0.881,202680,0.274,0,0.00139,-8.319,1,21,0.0262,100.13,2010-06-21
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,On All My Sundays - Liam Shachar Radio Mix,HARD ROCK 2010,6i6om28cQnBTBK1dkCEGKv,Joe Echo,11,0.563,0.0722,0.403,2008,0.00179,249824,0.839,0,0.336,-6.626,0,1,0.0344,125.983,2008-02-19
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,On All My Sundays - Liam Shachar Remix,HARD ROCK 2010,0iVXRDLk4sMsmYIALQy4wV,Joe Echo,2,0.631,0.0903,0.385,2008,0.000634,422857,0.891,0,0.726,-7.322,1,1,0.0355,125.985,2008-02-19
9cc0cfd4d7d7885102480dd99e7a90d6,Joshua Radin,Only You,HARD ROCK 2010,2ZaYFNn1YQuLSVdHhanr4Q,Joshua Radin,8,0.545,0.0841,0.831,2006,0.362,149013,0.255,0,1.77e-05,-14.844,1,47,0.0311,98.088,2006
9cc0cfd4d7d7885102480dd99e7a90d6,Tiffany Page,Out Of My Mind,HARD ROCK 2010,09JbzoJtvnBrRLzw1VtZSA,Tiffany Page,9,0.632,0.144,0.843,2020,0.00108,192784,0.913,0,1.93e-06,-4.75,1,0,0.0337,123.022,2020-07-17
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,Personal Alcatraz,HARD ROCK 2010,4spzq7NStZdzg8syRdm12n,Joe Echo,0,0.74,0.0704,0.504,2007,0.164,200627,0.721,0,0,-5.885,1,0,0.0275,114.489,2007-06-17
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,Phoenix In Dynamite Sky,HARD ROCK 2010,06vUFQXCz1Q1suPUsKXlNg,Joe Echo,9,0.616,0.0897,0.116,2010,0.00227,354000,0.689,0,0.34,-10.076,1,0,0.0361,119.999,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,Pictures,HARD ROCK 2010,0WMhYVcFa9YBcFYbnFz235,The Len Price 3,2,0.367,0.0935,0.706,2010,0.00486,117067,0.893,0,0,-3.03,1,1,0.0587,157.599,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,Sailor's Sweetheart,HARD ROCK 2010,2tBBlRfwaoFdoH1BuvInpr,The Len Price 3,4,0.415,0.39,0.767,2007,0.216,171755,0.955,0,0.00334,-1.481,1,2,0.0633,126.563,2007-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,The Coronas,San Diego Song,HARD ROCK 2010,0wN6EB7jBD2hO4q0ICNSsc,The Coronas,5,0.409,0.183,0.353,2007,0.00421,171360,0.655,0,0,-5.965,1,40,0.0356,170.852,2007-10-05
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,Sentenced To Love,HARD ROCK 2010,19LMkeRvMmUc9SrX8VKIjU,Cocktail Slippers,2,0.354,0.342,0.765,2009,0.00559,218173,0.966,0,0.00014,-3.259,1,2,0.106,151.062,2009-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,"Crosby, Stills & Nash",Southern Cross,HARD ROCK 2010,5AoZknxgY6F25gAcVahO41,"Crosby, Stills & Nash",2,0.668,0.153,0.588,1982,0.48,281000,0.447,0,2.89e-06,-11.124,1,65,0.0312,81.415,1982-06-21
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,St. Valentine's Day Massacre,HARD ROCK 2010,2xlkX2Fl3hPxLL9IvV9WcI,Cocktail Slippers,0,0.323,0.14,0.639,2009,0.000802,269640,0.826,0,3.07e-06,-2.438,1,8,0.0363,151.538,2009-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,The Darker It Gets,HARD ROCK 2010,6DvlWtyvJiJ0NT76grQSRd,"Joe Echo, Mary Leay",1,0.516,0.38,0.0488,2010,0.772,290027,0.294,0,0,-9.925,0,0,0.028,102.125,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,The Len Price 3,The Girl Who Became a Machine,HARD ROCK 2010,5aoiNu3Bg4bZlH1fw1pVIl,The Len Price 3,9,0.315,0.33,0.79,2010,0.000189,139680,0.958,0,0.000986,-3.548,1,2,0.0528,156.852,2010-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,The World It Still Revolves - Garage Demo,HARD ROCK 2010,0jUh3A9lURPcP6HmPITZRW,Joe Echo,2,0.615,0.109,0.24,2007,0.919,315160,0.12,0,0.23,-19.175,1,0,0.0307,77.478,2007-06-17
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,This Is The World We Live In,HARD ROCK 2010,7fe6r50P0WPSTNYoeb2Lpu,Joe Echo,7,0.242,0.167,0.0637,2010,0.123,324720,0.536,0,0.000442,-7.775,0,0,0.0307,102.318,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Elvis Costello,Tramp The Dirt Down,HARD ROCK 2010,2pvGHaskdT2ZrKlXCVr03g,Elvis Costello,7,0.403,0.326,0.302,1989,0.485,341333,0.272,0,0,-9.955,1,25,0.03,143.598,1989-02-06
9cc0cfd4d7d7885102480dd99e7a90d6,The Breakers,Tried So Hard,HARD ROCK 2010,3A9wGC6avuLDqj9HVIBJxk,The Breakers,9,0.678,0.0741,0.952,2006,0.0626,225067,0.87,0,2.45e-06,-3.206,1,1,0.0347,120.95,2006-01-23
9cc0cfd4d7d7885102480dd99e7a90d6,"Crosby, Stills & Nash",Unequal Love,HARD ROCK 2010,07Iwnz3hDlV6fcn0flFlg9,"Crosby, Stills & Nash",9,0.587,0.108,0.278,1994,0.561,286000,0.173,0,0.00231,-14.742,1,12,0.0413,137.706,1994-08-16
9cc0cfd4d7d7885102480dd99e7a90d6,Tiffany Page,Walk Away Slow,HARD ROCK 2010,6DFSZaAm4oZnubBdTa3Z95,Tiffany Page,4,0.624,0.0865,0.634,2020,0.000672,220526,0.832,0,1.65e-05,-5.768,1,2,0.0388,130.022,2020-07-17
9cc0cfd4d7d7885102480dd99e7a90d6,Crowded House,Weather With You,HARD ROCK 2010,6tXnRSvuNgOq4QcxpIN54r,Crowded House,2,0.643,0.214,0.891,1991,0.25,224467,0.614,0,7.17e-06,-12.878,1,70,0.0279,93.982,1991-06-24
9cc0cfd4d7d7885102480dd99e7a90d6,Lissie,Wedding Bells,HARD ROCK 2010,3hIMzIHapNyD70rTZUhhbO,Lissie,9,0.462,0.12,0.204,2009,0.533,184573,0.392,0,0,-10.373,0,15,0.0415,78.097,2009
9cc0cfd4d7d7885102480dd99e7a90d6,Joshua Radin,What If You,HARD ROCK 2010,61qJK0kQLxYZE8h04mObsQ,Joshua Radin,1,0.356,0.131,0.278,2006,0.496,274213,0.184,0,0.00132,-16.404,1,35,0.0291,85.853,2006
9cc0cfd4d7d7885102480dd99e7a90d6,Joe Echo,What Skin Is All About,HARD ROCK 2010,3Azw5r15KJes8VvKs8jwM1,Joe Echo,11,0.65,0.143,0.523,2010,0.0323,217733,0.544,0,0.00307,-8.306,0,0,0.0571,121.084,2010-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Paul McCartney & Eric Clapton,While My Guitar Weeps,HARD ROCK 2010,6ZHCQehGCpGWTi6wEzs8vf,"Paul McCartney, Eric Clapton",7,0.315,0.957,0.218,2018,0.536,357105,0.904,0,0.00252,-3.773,1,50,0.0638,118.032,2018-02-23
9cc0cfd4d7d7885102480dd99e7a90d6,Joshua Radin,Winter,HARD ROCK 2010,4VuHWU01C36BUaN1adNi5M,Joshua Radin,4,0.258,0.141,0.404,2006,0.636,203773,0.214,0,0.000362,-15.255,1,45,0.0366,170.275,2006
9cc0cfd4d7d7885102480dd99e7a90d6,Cocktail Slippers,You Do Run,HARD ROCK 2010,7nEkv4rlCy0fH24vw5Hbik,Cocktail Slippers,9,0.405,0.814,0.747,2009,0.000966,168693,0.855,0,0,-3.962,1,3,0.0441,148.988,2009-01-31
9cc0cfd4d7d7885102480dd99e7a90d6,Noah And The Whale,5 Years Time,IOW 2012,12je8giC2S9smUHJ81tpiL,Noah And The Whale,0,0.804,0.1,0.748,2008,0.4,214933,0.552,0,0,-7.108,1,54,0.113,121.996,2008-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Noel Gallagher's High Flying Birds,AKA... What A Life!,IOW 2012,3v4My1UDxIBWVtJiajPTsJ,Noel Gallagher's High Flying Birds,6,0.447,0.0973,0.115,2011,0.000307,264467,0.922,0,0.354,-3.278,0,52,0.0474,119.024,2011-10-17
9cc0cfd4d7d7885102480dd99e7a90d6,Pearl Jam,Alive,IOW 2012,1L94M3KIu7QluZe63g64rv,Pearl Jam,11,0.284,0.402,0.595,1991,0.00752,340907,0.875,0,0.000461,-6.069,0,74,0.0422,75.009,1991-08-27
9cc0cfd4d7d7885102480dd99e7a90d6,Tom Petty And The Heartbreakers,American Girl,IOW 2012,7MRyJPksH3G2cXHN8UKYzP,Tom Petty and the Heartbreakers,2,0.55,0.366,0.777,1976,0.448,214733,0.824,0,0.000127,-5.988,1,71,0.0334,114.512,1976-11-09
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,Atlantic City,IOW 2012,1Vp8U39YNsDfd6yVuaUq12,Bruce Springsteen,4,0.475,0.376,0.34,1982,0.311,236653,0.429,0,0,-10.577,1,54,0.0367,108.034,1982-09-30
9cc0cfd4d7d7885102480dd99e7a90d6,Madness,Baggy Trousers,IOW 2012,5b0EktLCQXvIBL28RpKA8K,Madness,0,0.646,0.333,0.95,1980,0.159,167173,0.876,0,0,-5.242,0,50,0.0362,144.796,1980-09-26
9cc0cfd4d7d7885102480dd99e7a90d6,Pearl Jam,Black,IOW 2012,5Xak5fmy089t0FYmh3VJiY,Pearl Jam,4,0.36,0.34,0.2,1991,0.323,342653,0.684,0,0,-6.457,0,73,0.0308,77.15,1991-08-27
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,Born to Run,IOW 2012,6hTcuIQa0sxrrByu9wTD7s,Bruce Springsteen,4,0.27,0.116,0.606,1975,0.00501,269920,0.944,0,2.05e-05,-4.199,1,71,0.0975,146.347,1975-08-25
9cc0cfd4d7d7885102480dd99e7a90d6,Spector,Chevy Thunder,IOW 2012,6ikzdvfsPbdaGpXmeEeaK2,Spector,9,0.437,0.303,0.367,2012,0.00141,225893,0.968,0,8.36e-06,-2.465,1,38,0.0698,90.01,2012-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Miles Kane,Come Closer,IOW 2012,20uVZbYFKshjrdDHcVy9w9,Miles Kane,6,0.511,0.0875,0.788,2011,0.0272,179240,0.696,0,0.000249,-5.157,0,49,0.0421,164.614,2011-05-02
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,Death To My Hometown,IOW 2012,5piFhn0sH6i5iGaESBuTJd,Bruce Springsteen,8,0.395,0.114,0.648,2012,0.00419,205707,0.828,0,2.28e-06,-7.334,1,40,0.0409,184.033,2012-03-06
9cc0cfd4d7d7885102480dd99e7a90d6,Pearl Jam,Even Flow,IOW 2012,6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,10,0.394,0.298,0.265,1991,0.00178,292581,0.944,1,4.54e-06,-6.506,0,77,0.0761,105.338,1991-08-27
9cc0cfd4d7d7885102480dd99e7a90d6,Miles Kane,First of My Kind,IOW 2012,6kxy8l1Scuk5G4jiOlrGLV,Miles Kane,7,0.47,0.849,0.587,2013,2.65e-05,193280,0.929,0,0.000293,-2.692,0,21,0.0406,136.998,2013-06-03
9cc0cfd4d7d7885102480dd99e7a90d6,Tom Petty,Free Fallin',IOW 2012,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,5,0.623,0.0613,0.573,1989,0.212,256000,0.449,0,0,-13.333,1,78,0.0253,84.383,1989-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Biffy Clyro,God & Satan,IOW 2012,6nDHogPDqb1SMphYCQQs7w,Biffy Clyro,7,0.726,0.146,0.305,2010,0.327,189840,0.542,0,0,-9.523,1,44,0.03,120.201,2010-01-18
9cc0cfd4d7d7885102480dd99e7a90d6,Elbow,Grounds For Divorce,IOW 2012,27rgTetikreqkvedaxrF5N,Elbow,2,0.526,0.426,0.668,2008,0.4,219453,0.756,0,2.39e-06,-5.083,0,53,0.0266,91.985,2008-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Madness,House Of Fun,IOW 2012,5OPd6SzkZlwNTPdCqNiqNm,Madness,7,0.748,0.457,0.935,1982,0.276,178400,0.925,0,0.00144,-6.091,1,45,0.0348,128.045,1982-10-08
9cc0cfd4d7d7885102480dd99e7a90d6,Miles Kane,Inhaler,IOW 2012,2sHFd48VMnInguyfh3K9jT,Miles Kane,11,0.369,0.0849,0.538,2011,0.00128,182667,0.925,0,3.19e-05,-3.854,0,36,0.0621,161.964,2011-05-02
9cc0cfd4d7d7885102480dd99e7a90d6,Madness,It Must Be Love,IOW 2012,0yvomNP4HdLSmqHXkhCsgS,Madness,7,0.536,0.255,0.719,1981,0.103,206267,0.606,0,1.08e-05,-5.364,1,54,0.0354,146.422,1981-10-02
9cc0cfd4d7d7885102480dd99e7a90d6,Pearl Jam,Just Breathe,IOW 2012,6i81qFkru6Kj1IEsB7KNp2,Pearl Jam,0,0.473,0.0823,0.283,2009,0.721,215853,0.348,0,7.42e-05,-11.1,1,67,0.0288,107.819,2009-09-19
9cc0cfd4d7d7885102480dd99e7a90d6,Noah And The Whale,L.I.F.E.G.O.E.S.O.N.,IOW 2012,6DDoFN7yNQmL2YXojqAk8S,Noah And The Whale,4,0.608,0.342,0.595,2011,0.205,226947,0.745,0,0,-5.82,1,45,0.0354,82.003,2011-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Tom Petty And The Heartbreakers,Learning To Fly,IOW 2012,17S4XrLvF5jlGvGCJHgF51,Tom Petty and the Heartbreakers,0,0.652,0.362,0.948,1991,0.205,242107,0.766,0,0.00104,-9.938,1,71,0.0299,116.739,1991-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Oasis,Little By Little,IOW 2012,45AQ5zbSJ0j1nM9daSWeq8,Oasis,2,0.405,0.112,0.141,2002,0.0316,292853,0.632,0,0.00251,-5.132,1,57,0.0273,145.936,2002-07-01
9cc0cfd4d7d7885102480dd99e7a90d6,Biffy Clyro,Many Of Horror,IOW 2012,0Au4QRVX0hwIRVv1svcqhD,Biffy Clyro,1,0.498,0.146,0.257,2010,0.00427,258573,0.647,0,9.87e-06,-7.631,1,55,0.0358,163.87,2010-01-18
9cc0cfd4d7d7885102480dd99e7a90d6,Biffy Clyro,Mountains,IOW 2012,51MbtYQHW8ph3lE5oyfLLs,Biffy Clyro,1,0.507,0.0599,0.595,2010,0.000676,201147,0.852,0,1.28e-05,-6.841,1,49,0.0453,158.0,2010-01-18
9cc0cfd4d7d7885102480dd99e7a90d6,Elbow,One Day Like This,IOW 2012,1OZSVl0JJ1MBzibpuhmmXb,Elbow,10,0.425,0.138,0.366,2008,0.105,394173,0.651,0,0,-6.131,1,59,0.0287,159.363,2008-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Madness,Our House,IOW 2012,5ayicakbGkOJJLW26HJ8Rg,Madness,0,0.594,0.0548,0.806,1982,0.0833,203173,0.712,0,0.000874,-6.057,1,65,0.039,120.881,1982-10-08
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,Queen Of The Supermarket,IOW 2012,3YYwcT63iArNkWtI8T9xDj,Bruce Springsteen,7,0.495,0.118,0.446,2009,0.0267,278813,0.561,0,3.34e-06,-7.839,1,27,0.0321,116.474,2009-01-27
9cc0cfd4d7d7885102480dd99e7a90d6,Thunderclap Newman,Something In The Air - Single Version,IOW 2012,7ohxlszopt4uwFYvmxjx1w,Thunderclap Newman,8,0.474,0.0819,0.599,2007,0.154,232893,0.618,0,0.000113,-5.353,0,7,0.0243,92.988,2007-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Biffy Clyro,The Captain,IOW 2012,0wZG9XVpW62EoJsTAs5YKN,Biffy Clyro,0,0.411,0.0906,0.783,2010,0.0762,223200,0.62,0,0,-6.263,1,45,0.0511,129.205,2010-01-18
9cc0cfd4d7d7885102480dd99e7a90d6,Thunderclap Newman,The Reason,IOW 2012,2xwCWBT1yMFrPxikbJ1Rjx,Thunderclap Newman,2,0.357,0.0769,0.536,1969,0.301,245800,0.504,0,0.00995,-13.664,1,14,0.0347,165.123,1969-01-01
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,The River,IOW 2012,7HrzErXq3TsKOY1gmdIShB,Bruce Springsteen,7,0.587,0.305,0.59,1980,0.179,301547,0.536,0,2.75e-05,-11.248,1,64,0.0304,117.498,1980-10-17
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,We Take Care Of Our Own,IOW 2012,2LcJtA3iTrEf1hZac5jTY9,Bruce Springsteen,7,0.425,0.359,0.426,2024,0.00232,277759,0.959,0,2.22e-06,-3.57,1,39,0.0602,123.085,2024-05-17
9cc0cfd4d7d7885102480dd99e7a90d6,Bruce Springsteen,Wrecking Ball,IOW 2012,4LKlmGTWGY8SHfIw0c9jQu,Bruce Springsteen,5,0.455,0.102,0.427,2012,0.0441,347600,0.646,0,0,-7.416,1,46,0.0311,117.88,2012-03-06
9cc0cfd4d7d7885102480dd99e7a90d6,Pearl Jam,Yellow Ledbetter,IOW 2012,3bE5slaVEfaDreqARl6k4M,Pearl Jam,4,0.504,0.157,0.292,1991,0.29,303587,0.354,0,4.71e-06,-11.3,1,68,0.0339,140.87,1991
9cc0cfd4d7d7885102480dd99e7a90d6,Elbow,the birds,IOW 2012,7hNYRyAN5KuwkGaGTAbpWK,Elbow,2,0.591,0.159,0.408,2011,0.0637,483573,0.623,0,0.0363,-6.429,0,34,0.0301,140.029,2011-03-07
07f0fc3be95dcd878966b1f9572ff670,C418,Alive,C418,5bfqofTkh5BTc46nGXuNzA,C418,2,0.607,0.115,0.0721,2011,0.852,334000,0.216,0,0.742,-16.424,0,24,0.0345,124.98,2011-07-19
